,ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
9279,45813023,13485,-,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.5,288000,4.0,Automatic,Front,4.0,Left wheel,Black,4
9280,45756731,7840,-,GAZ,322173,1996,Jeep,Yes,Petrol,2.8,215852,8.0,Manual,Rear,2.0,Left wheel,Yellow,15
9281,45766134,627,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,318285,6.0,Automatic,4x4,4.0,Left wheel,Black,12
9282,45772059,549,1481,FORD,Focus,2006,Sedan,Yes,Petrol,2,240746,4.0,Automatic,Front,4.0,Left wheel,Black,12
9283,45813058,941,642,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2,141438,4.0,Automatic,Front,4.0,Left wheel,Black,12
9284,45755485,12231,-,TOYOTA,Aqua,2013,Hatchback,No,Petrol,1.5,130000,4.0,Automatic,Front,4.0,Right-hand drive,Silver,12
9285,45769456,18503,531,MINI,Countryman,2012,Jeep,Yes,Petrol,1.6 Turbo,75000,4.0,Manual,Front,4.0,Left wheel,Blue,8
9286,45801957,16621,629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,135378,4.0,Automatic,Front,4.0,Left wheel,White,4
9287,45726583,27654,639,SSANGYONG,Korando,2014,Jeep,Yes,Diesel,2,105821,4.0,Automatic,Front,4.0,Left wheel,Grey,4
9288,45786808,219527,-,BENTLEY,Continental GT,2012,Coupe,Yes,Petrol,4.0 Turbo,55500,8.0,Tiptronic,4x4,2.0,Left wheel,Black,0
9289,45797668,20005,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,106616,4.0,Automatic,Front,4.0,Left wheel,Black,4
9290,45803266,14113,1017,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2,31143,4.0,Automatic,Front,4.0,Left wheel,White,4
9291,45770117,9408,585,MERCEDES-BENZ,C 250 AMG,2013,Coupe,Yes,Petrol,1.8 Turbo,47000,4.0,Tiptronic,Rear,4.0,Left wheel,Black,10
9292,45813648,15367,584,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,78222,4.0,Tiptronic,Front,4.0,Left wheel,Beige,10
9293,45772150,1568,2018,TOYOTA,Tundra,2015,Jeep,Yes,Petrol,5.7,128000,8.0,Automatic,4x4,4.0,Left wheel,White,12
9294,45732034,32340,642,HYUNDAI,Santa FE,2012,Jeep,Yes,Diesel,2,138013,4.0,Automatic,Front,4.0,Left wheel,White,4
9295,45803897,24543,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,151995,4.0,Automatic,Front,4.0,Left wheel,Grey,4
9296,45651671,706,751,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,0,4.0,Automatic,Front,4.0,Left wheel,White,0
9297,45810993,26030,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821,8.0,Automatic,4x4,4.0,Left wheel,Black,12
9298,39491579,100,-,MERCEDES-BENZ,ML 320,2004,Jeep,Yes,Petrol,3.2,15000,6.0,Automatic,4x4,4.0,Left wheel,White,6
9299,45759769,26657,640,VOLKSWAGEN,Tiguan,2013,Jeep,Yes,Petrol,2.0 Turbo,95000,4.0,Tiptronic,Front,4.0,Left wheel,Silver,8
9300,45770645,22894,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,94000,4.0,Tiptronic,Front,4.0,Left wheel,Black,10
9301,45803581,13799,1017,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2,305023,4.0,Automatic,Front,4.0,Left wheel,Orange,4
9302,45786818,8467,1111,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,60000,4.0,Variator,Front,4.0,Right-hand drive,Black,4
9303,45797251,31581,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,96893,4.0,Automatic,Front,4.0,Left wheel,Silver,4
9304,45764816,3293,1659,TOYOTA,Tundra,2014,Sedan,Yes,Petrol,5.7,0,8.0,Automatic,4x4,4.0,Left wheel,White,12
9305,45815012,392,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,312786,4.0,Automatic,Front,4.0,Left wheel,Grey,12
9306,45761337,46728,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771,8.0,Automatic,4x4,4.0,Left wheel,Black,0
9307,45812926,31988,1211,MERCEDES-BENZ,Vito,2010,Minivan,Yes,Diesel,3.0 Turbo,240000,6.0,Automatic,Rear,4.0,Left wheel,Black,2
9308,45465216,5488,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,78424,4.0,Automatic,Front,4.0,Left wheel,Red,12
9309,45803479,9252,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,534501,4.0,Automatic,Front,4.0,Left wheel,Orange,4
9310,45816152,21326,-,AUDI,A5 Sportback,2008,Coupe,Yes,Petrol,3.2,203000,6.0,Tiptronic,4x4,2.0,Left wheel,Black,12
9311,45815360,470,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,138070,6.0,Automatic,4x4,4.0,Left wheel,Black,12
9312,45803488,13172,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,475406,4.0,Automatic,Front,4.0,Left wheel,Orange,4
9313,45803965,64823,1079,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,2,29545,4.0,Automatic,Front,4.0,Left wheel,Black,4
9314,45815368,6899,-,HONDA,Stream,2004,Minivan,No,Petrol,1.7,0,4.0,Automatic,Front,4.0,Right-hand drive,Silver,4
9315,41644611,11604,642,FORD,Focus,2012,Sedan,No,Petrol,2,68000,4.0,Automatic,Front,4.0,Left wheel,White,8
9316,42971782,16935,781,CHEVROLET,Cruze,2018,Sedan,No,Petrol,1.4 Turbo,15333,4.0,Automatic,Front,4.0,Left wheel,White,8
9317,45732096,49798,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,93555,4.0,Automatic,Front,4.0,Left wheel,White,4
9318,45816329,27284,431,BMW,X5,2016,Jeep,Yes,Hybrid,2,73856,4.0,Automatic,4x4,4.0,Left wheel,Black,12
9319,45398739,7840,-,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,177000,4.0,Automatic,Front,4.0,Right-hand drive,Blue,8
9320,45808567,6586,639,AUDI,A4,2014,Sedan,Yes,Petrol,2,123640,4.0,Automatic,4x4,4.0,Left wheel,Blue,12
9321,45804591,23521,-,HYUNDAI,Sonata,2013,Sedan,No,Petrol,2.4,56000,4.0,Tiptronic,Front,4.0,Left wheel,Grey,8
9322,45813482,282,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,277614,4.0,Automatic,Front,4.0,Left wheel,White,0
9323,45795684,20,-,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.6,120000,4.0,Variator,Front,4.0,Left wheel,White,10
9324,45808927,24273,562,CHEVROLET,Aveo,2015,Hatchback,Yes,Petrol,1.4,58052,4.0,Automatic,Front,4.0,Left wheel,White,4
9325,45775574,17249,-,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,120000,6.0,Automatic,Front,4.0,Left wheel,White,6
9326,45799986,23521,934,TOYOTA,RAV 4,2015,Jeep,No,Petrol,2.5,0,4.0,Automatic,4x4,4.0,Left wheel,Black,0
9327,45814824,6743,1273,TOYOTA,Avalon,2015,Sedan,Yes,Petrol,3.5,122418,6.0,Automatic,Front,4.0,Left wheel,Blue,12
9328,45808774,8467,586,NISSAN,Versa,2012,Hatchback,No,Petrol,1.8,165758,4.0,Automatic,Front,4.0,Left wheel,Black,10
9329,45417855,20385,650,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4 Turbo,35500,4.0,Tiptronic,Front,4.0,Left wheel,Brown,8
9330,45655972,8154,1750,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,224629,6.0,Automatic,4x4,4.0,Left wheel,Silver,12
9331,45816127,31361,1172,MERCEDES-BENZ,GLK 350,2011,Jeep,Yes,Petrol,3.5,185600,6.0,Tiptronic,4x4,4.0,Left wheel,Black,10
9332,45791664,10349,-,TOYOTA,Ipsum,2004,Minivan,No,CNG,2.4,250000,4.0,Automatic,Front,4.0,Right-hand drive,White,6
9333,45815337,282,1327,TOYOTA,RAV 4,2018,Jeep,Yes,Petrol,2.5,61742,4.0,Automatic,4x4,4.0,Left wheel,Black,12
9334,45793904,9408,965,CHEVROLET,Captiva,2009,Jeep,Yes,Diesel,2,63648,4.0,Automatic,Front,4.0,Left wheel,Black,4
9335,45773337,4077,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,214098,4.0,Automatic,Front,4.0,Left wheel,Silver,12
9336,45801622,20005,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,106616,4.0,Automatic,Front,4.0,Left wheel,Black,4
9337,44527390,10820,1266,TOYOTA,Aqua,2014,Sedan,No,Hybrid,1.5,102000,4.0,Automatic,Front,4.0,Right-hand drive,Silver,2
9338,45725637,16741,707,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2,181727,4.0,Automatic,Front,4.0,Left wheel,White,4
9339,45776557,22894,441,KIA,Optima,2015,Hatchback,No,Hybrid,2.4,89248,4.0,Automatic,Front,4.0,Left wheel,Black,8
9340,45815366,23521,-,FORD,Transit,1996,Microbus,No,Diesel,2.5,123000,4.0,Manual,Rear,4.0,Left wheel,White,2
9341,45794331,7370,-,MITSUBISHI,Pajero IO,1999,Jeep,No,Petrol,1.8,156000,4.0,Automatic,4x4,4.0,Left wheel,White,2
9342,45769334,4861,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,264877,6.0,Automatic,4x4,4.0,Left wheel,White,12
9343,45803334,11290,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,270874,4.0,Automatic,Front,4.0,Left wheel,Silver,4
9344,45384274,28225,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,126000,4.0,Variator,Front,4.0,Left wheel,Grey,4
9345,45334829,16308,779,MAZDA,Mazda 6 Grand touring,2013,Sedan,Yes,Petrol,2.5,125000,4.0,Tiptronic,Front,4.0,Left wheel,Grey,12
9346,45791281,3400,-,SUBARU,Forester,2000,Goods wagon,No,Petrol,2,1000,4.0,Manual,4x4,4.0,Right-hand drive,Silver,4
9347,45815236,7213,915,MERCEDES-BENZ,GL 350,2014,Jeep,Yes,Diesel,3,86541,6.0,Automatic,4x4,4.0,Left wheel,Blue,12
9348,41792927,10036,-,BMW,320 I,2004,Sedan,Yes,Petrol,2.2,118000,8.0,Tiptronic,Front,4.0,Right-hand drive,Silver,5
9349,45777216,2700,-,HONDA,Civic,1995,Hatchback,No,Petrol,1.3,2000,4.0,Manual,Front,2.0,Left wheel,Silver,2
9350,45453287,11760,986,LEXUS,HS 250h,2010,Sedan,Yes,Hybrid,2.4,156000,4.0,Tiptronic,Front,4.0,Left wheel,Black,12
9351,45785472,12544,-,MERCEDES-BENZ,E 320,2004,Sedan,Yes,Petrol,3.2,205500,6.0,Tiptronic,Rear,4.0,Right-hand drive,Silver,8
9352,45768239,2509,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,44477,4.0,Automatic,Front,4.0,Left wheel,Blue,0
9353,45801430,14113,528,HYUNDAI,Accent,2014,Sedan,Yes,Diesel,1.6,32064,4.0,Automatic,Front,4.0,Left wheel,Grey,4
9354,45770365,18817,650,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4 Turbo,91440,4.0,Automatic,Front,4.0,Left wheel,Silver,12
9355,45803502,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,236272,4.0,Automatic,Front,4.0,Left wheel,Silver,4
9356,43854197,40769,-,SUZUKI,Vitara,2018,Jeep,No,Petrol,1.6,48600,4.0,Manual,4x4,4.0,Left wheel,White,6
9357,45815195,392,1327,TOYOTA,RAV 4,2018,Jeep,Yes,Petrol,2.5,20267,4.0,Automatic,Front,4.0,Left wheel,Grey,12
9358,45732560,52665,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,113195,4.0,Automatic,Front,4.0,Left wheel,Blue,4
9359,45680726,47042,-,TOYOTA,RAV 4,2016,Jeep,No,Petrol,2,91000,4.0,Tiptronic,Front,5.0,Left wheel,Black,12
9360,45804382,58971,1811,LEXUS,LS 460,2010,Sedan,Yes,Hybrid,4.6,136129,4.0,Automatic,Front,4.0,Left wheel,Black,4
9361,45813747,12544,751,KIA,Optima,2013,Sedan,Yes,Hybrid,2.4,110898,4.0,Automatic,Front,4.0,Left wheel,Black,12
9362,45802829,28927,707,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,121581,4.0,Automatic,Front,4.0,Left wheel,Grey,4
9363,45732818,14069,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,170000,4.0,Automatic,Front,4.0,Left wheel,Black,4
9364,45792612,14740,-,TOYOTA,Prius,2007,Sedan,Yes,Petrol,1.5,214400,4.0,Automatic,Front,4.0,Left wheel,Grey,8
9365,43348558,26657,-,MASERATI,Quattroporte,2009,Sedan,Yes,Petrol,4,0,8.0,Tiptronic,4x4,4.0,Left wheel,Black,6
9366,45803206,19914,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,410884,4.0,Automatic,Front,4.0,Left wheel,White,4
9367,45528010,13799,1246,MERCURY,Mariner,2008,Jeep,Yes,Hybrid,2.3,260800,4.0,Variator,Front,4.0,Left wheel,White,10
9368,45761507,2822,-,VOLKSWAGEN,Golf 3,1996,Hatchback,No,CNG,2,111111,4.0,Manual,Front,4.0,Left wheel,Black,2
9369,45809222,15486,609,HONDA,FIT,2016,Hatchback,Yes,Petrol,1.3,66890,4.0,Automatic,Front,4.0,Left wheel,Silver,4
9370,45810533,21326,-,VOLKSWAGEN,Jetta GLI,2015,Sedan,Yes,Petrol,2.0 Turbo,135000,4.0,Tiptronic,Front,4.0,Left wheel,Silver,10
9371,45781797,10976,-,SUBARU,Forester,2004,Jeep,No,Petrol,2.0 Turbo,150000,4.0,Tiptronic,4x4,4.0,Right-hand drive,Black,4
9372,45769051,314,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,149486,6.0,Automatic,4x4,4.0,Left wheel,Silver,12
9373,45744735,6899,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,50549,4.0,Automatic,Front,4.0,Left wheel,Silver,4
9374,45768938,26657,-,MERCEDES-BENZ,S 320,2001,Sedan,Yes,Petrol,3.2,270000,6.0,Tiptronic,Rear,4.0,Left wheel,Black,12
9375,45815363,8781,-,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.5,117000,4.0,Automatic,4x4,4.0,Right-hand drive,Red,4
9376,45802033,17355,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,112387,4.0,Automatic,Front,4.0,Left wheel,Grey,4
9377,45292831,5959,638,DAIHATSU,Move,2012,Hatchback,No,Petrol,0.7,71000,3.0,Automatic,Front,4.0,Right-hand drive,Purple,4
9378,45815875,784,530,NISSAN,Versa,2013,Sedan,Yes,Petrol,1.6,125928,4.0,Automatic,Front,4.0,Left wheel,Silver,12
9379,45651295,5175,645,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,0,4.0,Automatic,Front,4.0,Left wheel,Grey,12
9380,45396586,25089,-,MERCEDES-BENZ,GL 450,2012,Jeep,Yes,Petrol,4.5,9600,8.0,Tiptronic,4x4,4.0,Left wheel,Grey,12
9381,45787567,18817,-,BMW,740,2006,Sedan,Yes,Petrol,4,180000,8.0,Tiptronic,Rear,4.0,Left wheel,Black,12
9382,45760911,5018,431,HYUNDAI,Sonata,2016,Sedan,Yes,Hybrid,2,71218,4.0,Automatic,Front,4.0,Left wheel,Black,0
9383,45238206,300,-,MERCEDES-BENZ,CLS 55 AMG,2009,Sedan,Yes,Petrol,5.5,123000,8.0,Tiptronic,4x4,4.0,Left wheel,White,8
9384,45816149,549,584,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,140082,4.0,Automatic,Front,4.0,Left wheel,Black,12
9385,45800887,11917,-,FORD,Transit,1995,Microbus,No,Diesel,2.5 Turbo,0,4.0,Manual,Rear,4.0,Left wheel,White,0
9386,45773682,15994,1172,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429,6.0,Automatic,Rear,2.0,Left wheel,Silver,12
9387,45781791,23207,-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,71244,4.0,Automatic,Front,4.0,Left wheel,Grey,4
9388,45776906,15681,-,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Petrol,2.5,81200,5.0,Manual,Front,4.0,Left wheel,Silver,12
9389,45792463,5488,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,393943,4.0,Automatic,Front,4.0,Left wheel,Silver,4
9390,45642848,15681,650,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4 Turbo,107200,4.0,Automatic,Rear,4.0,Left wheel,Black,6
9391,45772428,16621,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379,6.0,Automatic,4x4,4.0,Left wheel,Silver,12
9392,45730354,20005,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,200241,4.0,Automatic,Front,4.0,Left wheel,Black,4
9393,45802598,28589,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,179067,4.0,Automatic,Front,4.0,Left wheel,Black,4
9394,45789314,20385,687,NISSAN,Juke,2010,Jeep,Yes,Petrol,1.6 Turbo,169022,4.0,Tiptronic,4x4,4.0,Left wheel,Black,8
9395,44405338,13485,862,VOLKSWAGEN,Jetta სასწაფოდ,2011,Sedan,Yes,Petrol,2.5,134400,4.0,Tiptronic,Front,4.0,Left wheel,Black,6
9396,45813964,1333,1172,LEXUS,RX 350,2011,Jeep,Yes,Petrol,3.5,259232,6.0,Automatic,4x4,4.0,Left wheel,Silver,12
9397,45810110,5341,790,CHEVROLET,Lacetti,2009,Sedan,Yes,Petrol,1.6,94201,4.0,Automatic,Front,4.0,Left wheel,Silver,4
9398,45649746,3136,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379,4.0,Automatic,Front,4.0,Left wheel,White,12
9399,45805837,13485,-,TOYOTA,Prius,2008,Hatchback,No,Petrol,1.5,291200,4.0,Automatic,Front,4.0,Left wheel,White,8
9400,45507333,5000,-,MAZDA,Tribute,2001,Jeep,Yes,CNG,2,1000,4.0,Automatic,Front,4.0,Left wheel,Carnelian red,6
9401,45209317,18033,583,FORD,EcoSport,2018,Jeep,No,Petrol,1.0 Turbo,8813,3.0,Automatic,4x4,4.0,Left wheel,Red,8
9402,45732768,16599,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,184495,4.0,Automatic,Front,4.0,Left wheel,Silver,4
9403,44627601,12858,585,HYUNDAI,Elantra,2013,Hatchback,No,Petrol,1.8,106000,4.0,Automatic,Front,4.0,Left wheel,Black,8
9404,45733592,67404,1079,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,40808,4.0,Automatic,Front,4.0,Left wheel,Black,4
9405,45774016,549,891,AUDI,A6,2016,Sedan,Yes,Petrol,2,97826,4.0,Automatic,4x4,4.0,Left wheel,Grey,0
9406,45757976,30,-,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,155000,4.0,Variator,Front,4.0,Right-hand drive,Silver,4
9407,45807361,42965,1356,MERCEDES-BENZ,GL 450,2014,Jeep,Yes,Petrol,4.6,201634,8.0,Automatic,4x4,4.0,Left wheel,Silver,12
9408,45809905,62161,784,HONDA,Civic,2017,Sedan,Yes,Petrol,1.5,3355,4.0,Automatic,Front,4.0,Left wheel,Blue,4
9409,45209767,23521,640,BMW,X3,2013,Jeep,Yes,Petrol,2.0 Turbo,208000,4.0,Tiptronic,4x4,4.0,Left wheel,White,12
9410,45806580,28225,1055,TOYOTA,Camry,2013,Sedan,Yes,Petrol,3.5,142000,6.0,Tiptronic,Front,4.0,Left wheel,Black,8
9411,45776728,33556,2195,BMW,X5,2009,Jeep,Yes,Petrol,4.8,85000,6.0,Tiptronic,4x4,4.0,Left wheel,Black,5
9412,45798311,18503,730,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,31006,4.0,Automatic,Front,4.0,Left wheel,White,4
9413,45809734,40889,697,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,29000,4.0,Automatic,Front,4.0,Left wheel,Black,4
9414,45189258,14740,-,TOYOTA,Prius,2010,Hatchback,Yes,Petrol,1.8,120000,4.0,Variator,Front,4.0,Left wheel,Black,6
9415,45729795,27654,629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,33355,4.0,Automatic,Front,4.0,Left wheel,Silver,4
9416,45761846,37633,779,TOYOTA,RAV 4,2013,Jeep,No,Petrol,2.5,900000,4.0,Tiptronic,4x4,4.0,Left wheel,Green,8
9417,45762418,470,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,115347,4.0,Automatic,Front,4.0,Left wheel,Grey,0
9418,45740475,25089,1399,MERCEDES-BENZ,ML 350 sport,2010,Jeep,Yes,Petrol,3.5,126000,6.0,Automatic,4x4,4.0,Left wheel,Grey,9
9419,45795580,21012,-,TOYOTA,Prius,2013,Sedan,No,Petrol,1.8,128000,4.0,Automatic,Front,4.0,Left wheel,Blue,8
9420,45776844,10000,-,MERCEDES-BENZ,ML 320,1999,Jeep,Yes,CNG,3.5,0,6.0,Automatic,4x4,4.0,Left wheel,Black,2
9421,45806513,17249,-,TOYOTA,Aqua s,2013,Hatchback,No,Petrol,1.4,31563,4.0,Automatic,Front,4.0,Right-hand drive,Grey,6
9422,45792636,29793,1083,CHEVROLET,Camaro,2013,Coupe,Yes,Petrol,3.6,134400,6.0,Manual,Rear,2.0,Left wheel,Grey,8
9423,45797636,15524,1347,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,52169,4.0,Automatic,Front,4.0,Left wheel,Blue,4
9424,45647867,282,1598,MERCEDES-BENZ,ML 350,2008,Jeep,Yes,Diesel,3,213998,6.0,Automatic,4x4,4.0,Left wheel,Silver,12
9425,45760676,3300,-,OPEL,Astra,1996,Goods wagon,No,Petrol,1.6,0,4.0,Manual,Front,4.0,Left wheel,Blue,2
9426,45803176,11604,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,275877,4.0,Automatic,Front,4.0,Left wheel,Silver,4
9427,45771390,21012,-,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,51200,4.0,Automatic,Front,4.0,Left wheel,Silver,16
9428,45802277,13799,-,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,96000,4.0,Automatic,Front,4.0,Right-hand drive,Silver,8
9429,45814787,13799,-,BMW,750,2005,Sedan,Yes,Petrol,4.8,240000,8.0,Tiptronic,Rear,4.0,Left wheel,Black,12
9430,45809908,58172,784,HONDA,Civic,2017,Hatchback,Yes,Petrol,1.5,26166,4.0,Automatic,Front,4.0,Left wheel,Black,4
9431,45776536,9722,1211,BMW,328,2010,Sedan,Yes,Petrol,3,105000,6.0,Tiptronic,Rear,4.0,Left wheel,Grey,2
9432,45799423,18817,1995,FORD,Transit,2003,Microbus,No,Diesel,2.4 Turbo,2147483647,4.0,Manual,Front,2.0,Left wheel,White,2
9433,45762577,4234,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,208627,4.0,Automatic,Front,4.0,Left wheel,Black,0
9434,45803481,10663,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,306922,4.0,Automatic,Front,4.0,Left wheel,Silver,4
9435,37596022,23521,-,FIAT,500 Abarth,2018,Hatchback,Yes,Petrol,1.4 Turbo,0,4.0,Variator,Front,2.0,Left wheel,Black,12
9436,45800873,14113,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,196121,4.0,Automatic,Front,4.0,Left wheel,White,8
9437,45788589,31361,-,FORD,Mustang,2014,Coupe,Yes,Petrol,3.7,128000,6.0,Tiptronic,Rear,2.0,Left wheel,Silver,6
9438,45816373,48000,-,BMW,M3,2010,Coupe,Yes,Petrol,4,160000,8.0,Manual,Rear,2.0,Left wheel,Red,10
9439,45786030,700,-,OPEL,Astra,1992,Sedan,No,Petrol,1.1,0,4.0,Manual,Front,4.0,Left wheel,White,2
9440,45804507,22649,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,191264,4.0,Automatic,Front,4.0,Left wheel,White,4
9441,45793318,14900,707,SUBARU,Impreza,2011,Hatchback,No,Petrol,2,128000,4.0,Tiptronic,4x4,4.0,Left wheel,Silver,7
9442,45773559,26657,1301,BMW,550,2014,Sedan,Yes,Petrol,4.4,84909,8.0,Automatic,Rear,4.0,Left wheel,Black,0
9443,45801448,14426,629,HYUNDAI,Accent,2015,Hatchback,Yes,Diesel,1.6,36871,4.0,Automatic,Front,4.0,Left wheel,Grey,4
9444,45757388,784,1024,FORD,Fusion,2010,Sedan,Yes,Petrol,2.5,178330,4.0,Automatic,Front,4.0,Left wheel,Black,12
9445,45763439,4077,780,CHEVROLET,1500,2019,Sedan,Yes,Petrol,1.4,1232,4.0,Automatic,Front,4.0,Left wheel,Black,12
9446,45647942,11760,915,AUDI,Q5,2014,Sedan,Yes,Diesel,3,66661,6.0,Automatic,4x4,4.0,Left wheel,Grey,0
9447,45768668,9565,397,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,71904,4.0,Automatic,Front,4.0,Left wheel,White,0
9448,45802127,21395,781,HYUNDAI,H1,2012,Universal,Yes,Diesel,2.5,216000,4.0,Automatic,Front,4.0,Left wheel,Silver,4
9449,45621633,31047,919,BMW,X5,2012,Jeep,Yes,Diesel,3,70994,6.0,Automatic,4x4,4.0,Left wheel,Black,0
9450,45759531,392,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,115347,4.0,Automatic,Front,4.0,Left wheel,Grey,0
9451,45803515,9252,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,581040,4.0,Automatic,Front,4.0,Left wheel,Orange,4
9452,45781430,17249,-,BMW,530,2007,Sedan,No,Petrol,3,212000,6.0,Tiptronic,Rear,4.0,Left wheel,Beige,6
9453,45808901,52034,1273,FORD,Explorer,2015,Jeep,Yes,Petrol,3.5,127923,4.0,Automatic,Front,4.0,Left wheel,White,4
9454,45465004,17876,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,29541,4.0,Automatic,Front,4.0,Left wheel,Blue,12
9455,45802830,53154,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,94259,4.0,Automatic,Front,4.0,Left wheel,Black,4
9456,43734075,2509,-,VOLKSWAGEN,Passat,1999,Sedan,Yes,Petrol,1.8 Turbo,361698,4.0,Manual,Front,4.0,Left wheel,Black,4
9457,45815339,8154,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,173933,4.0,Automatic,Front,4.0,Left wheel,Silver,10
9458,45655681,941,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,270410,4.0,Automatic,Front,4.0,Left wheel,White,12
9459,45792369,16621,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,34817,4.0,Automatic,Front,4.0,Left wheel,Black,4
9460,44779724,13172,-,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,154000,4.0,Automatic,Front,4.0,Right-hand drive,White,2
9461,45815920,1960,900,HYUNDAI,Santa FE,2015,Jeep,Yes,Petrol,2.4,143864,4.0,Automatic,Front,4.0,Left wheel,Grey,12
